booking_id,customer_id,room_id,booking_channel_id,check_in_date,check_out_date,stay_length
3714,27,5,4,2024-07-31T00:00:00,2024-08-07T00:00:00,7
3715,24,12,2,2024-11-22T00:00:00,2024-11-23T00:00:00,1
3716,50,13,3,2024-06-27T00:00:00,2024-06-30T00:00:00,3
3717,14,24,3,2024-11-08T00:00:00,2024-11-09T00:00:00,1
3718,23,7,4,2024-11-03T00:00:00,2024-11-05T00:00:00,2
3719,10,30,3,2024-12-07T00:00:00,2024-12-09T00:00:00,2
3720,17,5,4,2024-04-15T00:00:00,2024-04-17T00:00:00,2
3721,24,11,4,2024-08-11T00:00:00,2024-08-12T00:00:00,1
3722,27,19,3,2024-05-24T00:00:00,2024-05-25T00:00:00,1
3723,21,24,4,2024-01-02T00:00:00,2024-01-06T00:00:00,4
3724,16,1,3,2024-12-04T00:00:00,2024-12-10T00:00:00,6
3725,48,13,3,2024-05-29T00:00:00,2024-06-02T00:00:00,4
3726,9,6,4,2024-03-04T00:00:00,2024-03-05T00:00:00,1
3727,47,28,4,2024-01-03T00:00:00,2024-01-10T00:00:00,7
3728,34,8,2,2024-01-09T00:00:00,2024-01-13T00:00:00,4
3729,36,6,3,2024-08-02T00:00:00,2024-08-04T00:00:00,2
3730,47,28,3,2024-08-19T00:00:00,2024-08-26T00:00:00,7
3731,35,11,3,2024-07-10T00:00:00,2024-07-14T00:00:00,4
3732,37,25,2,2024-06-01T00:00:00,2024-06-02T00:00:00,1
3733,22,30,3,2024-05-14T00:00:00,2024-05-17T00:00:00,3
3734,32,27,4,2024-08-05T00:00:00,2024-08-09T00:00:00,4
3735,50,8,4,2024-05-22T00:00:00,2024-05-24T00:00:00,2
3736,39,17,4,2024-04-16T00:00:00,2024-04-17T00:00:00,1
3737,38,18,4,2024-11-04T00:00:00,2024-11-08T00:00:00,4
3738,14,4,2,2024-11-20T00:00:00,2024-11-21T00:00:00,1
3739,42,15,4,2024-01-01T00:00:00,2024-01-08T00:00:00,7
3740,39,11,1,2024-08-17T00:00:00,2024-08-24T00:00:00,7
3741,6,9,1,2024-08-09T00:00:00,2024-08-11T00:00:00,2
3742,30,16,4,2024-01-30T00:00:00,2024-02-03T00:00:00,4
3743,8,29,3,2024-10-16T00:00:00,2024-10-21T00:00:00,5
3744,36,21,4,2024-12-21T00:00:00,2024-12-22T00:00:00,1
3745,10,3,2,2024-01-19T00:00:00,2024-01-22T00:00:00,3
3746,19,10,1,2024-11-26T00:00:00,2024-12-03T00:00:00,7
3747,8,7,1,2024-09-05T00:00:00,2024-09-09T00:00:00,4
3748,20,16,4,2024-08-18T00:00:00,2024-08-22T00:00:00,4
3749,19,24,1,2024-09-05T00:00:00,2024-09-10T00:00:00,5
3750,38,6,4,2024-10-12T00:00:00,2024-10-18T00:00:00,6
3751,30,23,2,2024-12-23T00:00:00,2024-12-28T00:00:00,5
3752,24,11,1,2024-01-16T00:00:00,2024-01-21T00:00:00,5
3753,46,6,3,2024-12-12T00:00:00,2024-12-13T00:00:00,1
3754,45,25,4,2024-08-27T00:00:00,2024-08-31T00:00:00,4
3755,9,29,1,2024-01-12T00:00:00,2024-01-17T00:00:00,5
3756,37,20,2,2024-07-17T00:00:00,2024-07-20T00:00:00,3
3757,23,27,2,2024-01-03T00:00:00,2024-01-07T00:00:00,4
3758,23,4,4,2024-12-08T00:00:00,2024-12-15T00:00:00,7
3759,6,2,2,2024-08-31T00:00:00,2024-09-03T00:00:00,3
3760,17,3,4,2024-01-25T00:00:00,2024-01-30T00:00:00,5
3761,21,4,1,2024-10-18T00:00:00,2024-10-19T00:00:00,1
3762,36,26,4,2024-02-13T00:00:00,2024-02-17T00:00:00,4
3763,39,5,2,2024-12-17T00:00:00,2024-12-21T00:00:00,4
3764,46,12,1,2024-06-23T00:00:00,2024-06-29T00:00:00,6
3765,40,7,1,2024-06-07T00:00:00,2024-06-13T00:00:00,6
3766,47,19,4,2024-08-27T00:00:00,2024-09-02T00:00:00,6
3767,34,8,3,2024-04-23T00:00:00,2024-04-27T00:00:00,4
3768,34,14,2,2024-09-29T00:00:00,2024-10-05T00:00:00,6
3769,33,5,2,2024-01-25T00:00:00,2024-01-29T00:00:00,4
3770,2,22,2,2024-04-06T00:00:00,2024-04-12T00:00:00,6
3771,9,28,3,2024-06-24T00:00:00,2024-06-27T00:00:00,3
3772,9,8,2,2024-02-25T00:00:00,2024-02-27T00:00:00,2
3773,7,5,2,2024-04-21T00:00:00,2024-04-25T00:00:00,4
3774,22,14,3,2024-01-11T00:00:00,2024-01-15T00:00:00,4
3775,46,18,1,2024-02-18T00:00:00,2024-02-23T00:00:00,5
3776,3,19,2,2024-12-11T00:00:00,2024-12-17T00:00:00,6
3777,50,20,1,2024-08-04T00:00:00,2024-08-11T00:00:00,7
3778,19,16,1,2024-04-06T00:00:00,2024-04-09T00:00:00,3
3779,41,21,2,2024-04-25T00:00:00,2024-04-28T00:00:00,3
3780,10,27,1,2024-01-17T00:00:00,2024-01-24T00:00:00,7
3781,20,30,1,2024-07-04T00:00:00,2024-07-05T00:00:00,1
3782,21,30,4,2024-01-31T00:00:00,2024-02-06T00:00:00,6
3783,20,18,4,2024-09-02T00:00:00,2024-09-03T00:00:00,1
3784,12,25,3,2024-05-24T00:00:00,2024-05-31T00:00:00,7
3785,15,18,4,2024-11-05T00:00:00,2024-11-07T00:00:00,2
3786,43,23,4,2024-12-06T00:00:00,2024-12-07T00:00:00,1
3787,17,10,1,2024-04-09T00:00:00,2024-04-12T00:00:00,3
3788,12,13,4,2024-03-15T00:00:00,2024-03-22T00:00:00,7
3789,23,28,1,2024-11-09T00:00:00,2024-11-15T00:00:00,6
3790,13,7,3,2024-11-16T00:00:00,2024-11-21T00:00:00,5
3791,23,15,2,2024-06-02T00:00:00,2024-06-09T00:00:00,7
3792,45,30,3,2024-12-04T00:00:00,2024-12-05T00:00:00,1
3793,42,10,4,2024-01-25T00:00:00,2024-01-31T00:00:00,6
3794,12,8,4,2024-03-05T00:00:00,2024-03-11T00:00:00,6
3795,25,15,1,2024-11-07T00:00:00,2024-11-13T00:00:00,6
3796,48,7,2,2024-07-17T00:00:00,2024-07-24T00:00:00,7
3797,25,1,2,2024-02-26T00:00:00,2024-03-04T00:00:00,7
3798,37,8,4,2024-04-07T00:00:00,2024-04-10T00:00:00,3
3799,50,1,2,2024-08-09T00:00:00,2024-08-10T00:00:00,1
3800,17,28,1,2024-04-25T00:00:00,2024-04-27T00:00:00,2
3801,9,16,4,2024-11-09T00:00:00,2024-11-16T00:00:00,7
3802,15,25,3,2024-10-30T00:00:00,2024-11-02T00:00:00,3
3803,5,5,1,2024-12-30T00:00:00,2025-01-05T00:00:00,6
3804,16,15,1,2024-01-03T00:00:00,2024-01-10T00:00:00,7
3805,29,27,1,2024-01-20T00:00:00,2024-01-23T00:00:00,3
3806,1,10,2,2024-02-18T00:00:00,2024-02-25T00:00:00,7
3807,50,16,3,2024-04-09T00:00:00,2024-04-11T00:00:00,2
3808,22,15,3,2024-10-02T00:00:00,2024-10-09T00:00:00,7
3809,4,15,4,2024-04-22T00:00:00,2024-04-24T00:00:00,2
3810,22,29,3,2024-05-28T00:00:00,2024-05-29T00:00:00,1
3811,34,29,2,2024-01-30T00:00:00,2024-02-04T00:00:00,5
3812,34,19,1,2024-12-20T00:00:00,2024-12-24T00:00:00,4
3813,41,14,3,2024-07-25T00:00:00,2024-07-30T00:00:00,5
3814,41,7,3,2024-07-09T00:00:00,2024-07-15T00:00:00,6
3815,40,18,4,2024-01-12T00:00:00,2024-01-17T00:00:00,5
3816,4,14,3,2024-06-02T00:00:00,2024-06-06T00:00:00,4
3817,18,14,4,2024-04-08T00:00:00,2024-04-10T00:00:00,2
3818,42,29,2,2024-10-07T00:00:00,2024-10-08T00:00:00,1
3819,24,21,2,2024-05-06T00:00:00,2024-05-11T00:00:00,5
3820,46,5,4,2024-10-13T00:00:00,2024-10-14T00:00:00,1
3821,43,1,4,2024-08-27T00:00:00,2024-09-03T00:00:00,7
3822,22,6,2,2024-07-06T00:00:00,2024-07-10T00:00:00,4
3823,11,25,3,2024-08-31T00:00:00,2024-09-06T00:00:00,6
3824,35,4,3,2024-08-26T00:00:00,2024-08-27T00:00:00,1
3825,47,4,1,2024-04-25T00:00:00,2024-05-02T00:00:00,7
3826,35,5,2,2024-06-01T00:00:00,2024-06-07T00:00:00,6
3827,13,1,2,2024-05-13T00:00:00,2024-05-19T00:00:00,6
3828,26,23,1,2024-10-09T00:00:00,2024-10-12T00:00:00,3
3829,42,13,4,2024-06-23T00:00:00,2024-06-27T00:00:00,4
3830,14,11,2,2024-07-28T00:00:00,2024-07-29T00:00:00,1
3831,41,23,3,2024-09-04T00:00:00,2024-09-08T00:00:00,4
3832,35,30,3,2024-04-15T00:00:00,2024-04-19T00:00:00,4
3833,11,1,2,2024-04-18T00:00:00,2024-04-20T00:00:00,2
3834,31,26,4,2024-01-16T00:00:00,2024-01-18T00:00:00,2
3835,29,16,2,2024-01-09T00:00:00,2024-01-10T00:00:00,1
3836,22,24,2,2024-10-05T00:00:00,2024-10-12T00:00:00,7
3837,49,25,3,2024-12-26T00:00:00,2024-12-30T00:00:00,4
3838,4,7,1,2024-10-05T00:00:00,2024-10-11T00:00:00,6
3839,27,5,2,2024-06-21T00:00:00,2024-06-22T00:00:00,1
3840,11,18,1,2024-06-09T00:00:00,2024-06-15T00:00:00,6
3841,40,27,2,2024-11-25T00:00:00,2024-11-30T00:00:00,5
3842,13,5,3,2024-07-23T00:00:00,2024-07-25T00:00:00,2
3843,23,16,1,2024-04-20T00:00:00,2024-04-21T00:00:00,1
3844,9,21,3,2024-04-21T00:00:00,2024-04-22T00:00:00,1
3845,48,3,3,2024-02-12T00:00:00,2024-02-13T00:00:00,1
3846,5,1,4,2024-06-10T00:00:00,2024-06-11T00:00:00,1
3847,19,20,1,2024-11-28T00:00:00,2024-12-01T00:00:00,3
3848,17,19,2,2024-10-10T00:00:00,2024-10-13T00:00:00,3
3849,8,7,3,2024-04-22T00:00:00,2024-04-26T00:00:00,4
3850,40,4,4,2024-07-27T00:00:00,2024-08-03T00:00:00,7
3851,10,6,4,2024-12-21T00:00:00,2024-12-28T00:00:00,7
3852,6,28,4,2024-10-03T00:00:00,2024-10-05T00:00:00,2
3853,11,30,2,2024-08-08T00:00:00,2024-08-10T00:00:00,2
3854,9,12,1,2024-11-26T00:00:00,2024-11-29T00:00:00,3
3855,22,6,3,2024-01-21T00:00:00,2024-01-25T00:00:00,4
3856,28,19,1,2024-08-06T00:00:00,2024-08-09T00:00:00,3
3857,32,26,1,2024-02-18T00:00:00,2024-02-21T00:00:00,3
3858,1,17,2,2024-10-04T00:00:00,2024-10-08T00:00:00,4
3859,34,30,1,2024-12-01T00:00:00,2024-12-04T00:00:00,3
3860,4,4,1,2024-12-25T00:00:00,2024-12-28T00:00:00,3
3861,6,21,2,2024-10-09T00:00:00,2024-10-12T00:00:00,3
3862,49,18,3,2024-02-23T00:00:00,2024-02-27T00:00:00,4
3863,20,23,3,2024-06-22T00:00:00,2024-06-28T00:00:00,6
3864,12,4,4,2024-12-15T00:00:00,2024-12-19T00:00:00,4
3865,1,1,1,2024-05-15T00:00:00,2024-05-19T00:00:00,4
3866,38,22,1,2024-10-22T00:00:00,2024-10-26T00:00:00,4
3867,24,16,4,2024-05-15T00:00:00,2024-05-20T00:00:00,5
3868,28,23,1,2024-05-31T00:00:00,2024-06-01T00:00:00,1
3869,37,10,1,2024-11-06T00:00:00,2024-11-07T00:00:00,1
3870,43,12,2,2024-08-12T00:00:00,2024-08-14T00:00:00,2
3871,21,13,1,2024-11-30T00:00:00,2024-12-01T00:00:00,1
3872,11,25,1,2024-09-18T00:00:00,2024-09-23T00:00:00,5
3873,45,29,3,2024-12-07T00:00:00,2024-12-13T00:00:00,6
3874,12,17,1,2024-06-13T00:00:00,2024-06-16T00:00:00,3
3875,1,28,3,2024-07-28T00:00:00,2024-07-29T00:00:00,1
3876,7,22,4,2024-03-20T00:00:00,2024-03-23T00:00:00,3
3877,50,15,3,2024-05-15T00:00:00,2024-05-19T00:00:00,4
3878,19,12,4,2024-09-06T00:00:00,2024-09-11T00:00:00,5
3879,28,18,2,2024-08-11T00:00:00,2024-08-16T00:00:00,5
3880,35,6,4,2024-02-02T00:00:00,2024-02-07T00:00:00,5
3881,2,9,2,2024-11-14T00:00:00,2024-11-15T00:00:00,1
3882,3,21,3,2024-09-09T00:00:00,2024-09-16T00:00:00,7
3883,7,30,2,2024-08-18T00:00:00,2024-08-20T00:00:00,2
3884,41,17,1,2024-05-18T00:00:00,2024-05-22T00:00:00,4
3885,18,30,2,2024-12-29T00:00:00,2025-01-04T00:00:00,6
3886,40,10,2,2024-10-21T00:00:00,2024-10-23T00:00:00,2
3887,10,4,2,2024-03-06T00:00:00,2024-03-09T00:00:00,3
3888,40,2,1,2024-06-10T00:00:00,2024-06-16T00:00:00,6
3889,34,5,4,2024-05-01T00:00:00,2024-05-02T00:00:00,1
3890,23,1,3,2024-08-26T00:00:00,2024-08-29T00:00:00,3
3891,45,29,1,2024-11-28T00:00:00,2024-12-01T00:00:00,3
3892,48,5,2,2024-01-15T00:00:00,2024-01-17T00:00:00,2
3893,23,8,3,2024-01-13T00:00:00,2024-01-19T00:00:00,6
3894,36,24,3,2024-03-05T00:00:00,2024-03-10T00:00:00,5
3895,7,4,1,2024-01-26T00:00:00,2024-01-29T00:00:00,3
3896,40,11,4,2024-08-22T00:00:00,2024-08-29T00:00:00,7
3897,2,2,1,2024-12-20T00:00:00,2024-12-22T00:00:00,2
3898,28,21,1,2024-02-14T00:00:00,2024-02-16T00:00:00,2
3899,22,4,4,2024-05-08T00:00:00,2024-05-13T00:00:00,5
3900,36,22,2,2024-08-26T00:00:00,2024-08-28T00:00:00,2
3901,40,19,4,2024-01-18T00:00:00,2024-01-22T00:00:00,4
3902,32,21,3,2024-07-02T00:00:00,2024-07-06T00:00:00,4
3903,43,10,1,2024-03-19T00:00:00,2024-03-23T00:00:00,4
3904,37,25,2,2024-04-07T00:00:00,2024-04-11T00:00:00,4
3905,46,2,4,2024-07-20T00:00:00,2024-07-22T00:00:00,2
3906,27,29,4,2024-06-11T00:00:00,2024-06-15T00:00:00,4
3907,43,9,3,2024-05-28T00:00:00,2024-05-30T00:00:00,2
3908,17,20,1,2024-05-31T00:00:00,2024-06-03T00:00:00,3
3909,32,23,1,2024-01-03T00:00:00,2024-01-08T00:00:00,5
3910,46,15,1,2024-06-17T00:00:00,2024-06-24T00:00:00,7
3911,37,21,2,2024-06-12T00:00:00,2024-06-16T00:00:00,4
3912,43,6,3,2024-08-30T00:00:00,2024-08-31T00:00:00,1
3913,39,4,1,2024-10-01T00:00:00,2024-10-05T00:00:00,4
3914,30,4,1,2024-04-13T00:00:00,2024-04-17T00:00:00,4
3915,50,22,1,2024-04-25T00:00:00,2024-04-26T00:00:00,1
3916,6,23,3,2024-03-23T00:00:00,2024-03-29T00:00:00,6
3917,31,15,3,2024-07-20T00:00:00,2024-07-24T00:00:00,4
3918,49,18,2,2024-11-20T00:00:00,2024-11-21T00:00:00,1
3919,31,16,1,2024-03-19T00:00:00,2024-03-24T00:00:00,5
3920,28,24,1,2024-10-15T00:00:00,2024-10-22T00:00:00,7
3921,17,7,2,2024-06-23T00:00:00,2024-06-26T00:00:00,3
3922,43,9,2,2024-11-09T00:00:00,2024-11-16T00:00:00,7
3923,1,18,1,2024-08-05T00:00:00,2024-08-06T00:00:00,1
3924,23,15,3,2024-06-01T00:00:00,2024-06-08T00:00:00,7
3925,19,1,2,2024-06-19T00:00:00,2024-06-25T00:00:00,6
3926,21,1,3,2024-02-25T00:00:00,2024-02-27T00:00:00,2
3927,11,4,4,2024-06-06T00:00:00,2024-06-12T00:00:00,6
3928,4,26,2,2024-07-22T00:00:00,2024-07-26T00:00:00,4
3929,45,25,3,2024-07-22T00:00:00,2024-07-25T00:00:00,3
3930,40,22,3,2024-07-16T00:00:00,2024-07-23T00:00:00,7
3931,16,8,1,2024-12-26T00:00:00,2025-01-01T00:00:00,6
3932,33,26,1,2024-09-11T00:00:00,2024-09-18T00:00:00,7
3933,5,17,4,2024-02-18T00:00:00,2024-02-20T00:00:00,2
3934,43,4,3,2024-05-07T00:00:00,2024-05-10T00:00:00,3
3935,46,10,3,2024-01-04T00:00:00,2024-01-10T00:00:00,6
3936,16,10,1,2024-06-14T00:00:00,2024-06-18T00:00:00,4
3937,33,23,2,2024-06-12T00:00:00,2024-06-18T00:00:00,6
3938,27,27,3,2024-10-09T00:00:00,2024-10-15T00:00:00,6
3939,30,16,3,2024-05-09T00:00:00,2024-05-13T00:00:00,4
3940,8,12,4,2024-04-01T00:00:00,2024-04-03T00:00:00,2
3941,41,30,2,2024-08-05T00:00:00,2024-08-06T00:00:00,1
3942,30,14,4,2024-03-30T00:00:00,2024-04-01T00:00:00,2
3943,39,12,3,2024-02-08T00:00:00,2024-02-12T00:00:00,4
3944,6,1,4,2024-02-09T00:00:00,2024-02-14T00:00:00,5
3945,50,21,1,2024-02-15T00:00:00,2024-02-17T00:00:00,2
3946,31,3,1,2024-01-08T00:00:00,2024-01-14T00:00:00,6
3947,23,29,1,2024-07-05T00:00:00,2024-07-06T00:00:00,1
3948,1,15,4,2024-06-10T00:00:00,2024-06-17T00:00:00,7
3949,29,21,3,2024-11-01T00:00:00,2024-11-04T00:00:00,3
3950,3,27,3,2024-03-03T00:00:00,2024-03-09T00:00:00,6
3951,9,23,1,2024-06-19T00:00:00,2024-06-25T00:00:00,6
3952,19,30,4,2024-04-23T00:00:00,2024-04-29T00:00:00,6
3953,12,6,4,2024-07-10T00:00:00,2024-07-14T00:00:00,4
3954,44,4,4,2024-01-22T00:00:00,2024-01-28T00:00:00,6
3955,20,29,3,2024-12-22T00:00:00,2024-12-24T00:00:00,2
3956,10,2,4,2024-07-14T00:00:00,2024-07-17T00:00:00,3
3957,15,30,4,2024-05-14T00:00:00,2024-05-15T00:00:00,1
3958,18,30,3,2024-03-26T00:00:00,2024-04-02T00:00:00,7
3959,2,4,2,2024-11-04T00:00:00,2024-11-07T00:00:00,3
3960,40,3,1,2024-04-12T00:00:00,2024-04-17T00:00:00,5
3961,3,25,3,2024-01-03T00:00:00,2024-01-04T00:00:00,1
3962,34,23,2,2024-10-15T00:00:00,2024-10-19T00:00:00,4
3963,42,3,3,2024-05-31T00:00:00,2024-06-02T00:00:00,2
3964,39,12,2,2024-04-30T00:00:00,2024-05-06T00:00:00,6
3965,45,22,1,2024-02-06T00:00:00,2024-02-11T00:00:00,5
3966,30,12,3,2024-12-28T00:00:00,2024-12-30T00:00:00,2
3967,35,23,4,2024-02-05T00:00:00,2024-02-06T00:00:00,1
3968,8,28,3,2024-09-10T00:00:00,2024-09-16T00:00:00,6
3969,28,11,3,2024-12-05T00:00:00,2024-12-08T00:00:00,3
3970,20,4,3,2024-06-23T00:00:00,2024-06-28T00:00:00,5
3971,31,2,2,2024-08-05T00:00:00,2024-08-12T00:00:00,7
3972,15,29,1,2024-06-10T00:00:00,2024-06-13T00:00:00,3
3973,33,20,2,2024-12-19T00:00:00,2024-12-23T00:00:00,4
3974,20,23,1,2024-03-22T00:00:00,2024-03-23T00:00:00,1
3975,33,1,3,2024-04-20T00:00:00,2024-04-21T00:00:00,1
3976,28,9,1,2024-04-08T00:00:00,2024-04-14T00:00:00,6
3977,7,29,1,2024-01-21T00:00:00,2024-01-23T00:00:00,2
3978,36,18,3,2024-08-26T00:00:00,2024-08-28T00:00:00,2
3979,15,23,2,2024-06-13T00:00:00,2024-06-14T00:00:00,1
3980,20,6,1,2024-02-19T00:00:00,2024-02-25T00:00:00,6
3981,11,15,4,2024-06-24T00:00:00,2024-06-28T00:00:00,4
3982,13,13,2,2024-12-03T00:00:00,2024-12-06T00:00:00,3
3983,10,1,1,2024-03-05T00:00:00,2024-03-11T00:00:00,6
3984,41,19,3,2024-01-14T00:00:00,2024-01-17T00:00:00,3
3985,26,10,1,2024-02-19T00:00:00,2024-02-24T00:00:00,5
3986,29,21,3,2024-06-18T00:00:00,2024-06-20T00:00:00,2
3987,32,28,2,2024-02-16T00:00:00,2024-02-20T00:00:00,4
3988,30,6,3,2024-11-06T00:00:00,2024-11-12T00:00:00,6
3989,37,16,4,2024-10-20T00:00:00,2024-10-25T00:00:00,5
3990,11,4,2,2024-08-26T00:00:00,2024-08-28T00:00:00,2
3991,43,25,3,2024-07-28T00:00:00,2024-08-03T00:00:00,6
3992,3,26,2,2024-01-12T00:00:00,2024-01-13T00:00:00,1
3993,21,16,3,2024-12-14T00:00:00,2024-12-19T00:00:00,5
3994,32,30,2,2024-12-26T00:00:00,2024-12-28T00:00:00,2
3995,29,4,1,2024-09-01T00:00:00,2024-09-06T00:00:00,5
3996,43,5,2,2024-01-17T00:00:00,2024-01-24T00:00:00,7
3997,2,21,4,2024-12-17T00:00:00,2024-12-18T00:00:00,1
3998,4,26,2,2024-07-30T00:00:00,2024-07-31T00:00:00,1
3999,7,26,1,2024-06-25T00:00:00,2024-06-29T00:00:00,4
4000,12,20,2,2024-02-26T00:00:00,2024-02-28T00:00:00,2
4001,38,3,1,2024-04-02T00:00:00,2024-04-05T00:00:00,3
4002,43,19,3,2024-08-27T00:00:00,2024-09-03T00:00:00,7
4003,6,20,1,2024-03-16T00:00:00,2024-03-19T00:00:00,3
4004,43,11,2,2024-05-03T00:00:00,2024-05-08T00:00:00,5
4005,45,4,1,2024-12-02T00:00:00,2024-12-05T00:00:00,3
4006,29,28,1,2024-01-15T00:00:00,2024-01-17T00:00:00,2
4007,32,9,4,2024-07-11T00:00:00,2024-07-18T00:00:00,7
4008,13,11,1,2024-08-16T00:00:00,2024-08-21T00:00:00,5
4009,27,5,3,2024-09-26T00:00:00,2024-10-01T00:00:00,5
4010,25,18,1,2024-04-19T00:00:00,2024-04-25T00:00:00,6
4011,24,2,2,2024-09-12T00:00:00,2024-09-18T00:00:00,6
4012,22,17,4,2024-06-16T00:00:00,2024-06-23T00:00:00,7
4013,25,7,2,2024-08-04T00:00:00,2024-08-10T00:00:00,6
4014,38,11,3,2024-02-12T00:00:00,2024-02-15T00:00:00,3
4015,15,22,4,2024-08-30T00:00:00,2024-09-05T00:00:00,6
4016,16,19,1,2024-06-06T00:00:00,2024-06-12T00:00:00,6
4017,26,15,1,2024-04-18T00:00:00,2024-04-19T00:00:00,1
4018,11,24,1,2024-08-29T00:00:00,2024-08-31T00:00:00,2
4019,29,7,2,2024-09-30T00:00:00,2024-10-01T00:00:00,1
4020,2,6,1,2024-12-29T00:00:00,2024-12-30T00:00:00,1
4021,24,15,4,2024-02-02T00:00:00,2024-02-06T00:00:00,4
4022,37,17,3,2024-03-01T00:00:00,2024-03-03T00:00:00,2
4023,34,20,1,2024-09-28T00:00:00,2024-10-04T00:00:00,6
4024,21,30,1,2024-05-02T00:00:00,2024-05-06T00:00:00,4
4025,48,19,1,2024-10-30T00:00:00,2024-11-01T00:00:00,2
4026,34,25,2,2024-08-21T00:00:00,2024-08-24T00:00:00,3
4027,49,7,4,2024-04-28T00:00:00,2024-05-02T00:00:00,4
4028,3,24,4,2024-03-31T00:00:00,2024-04-02T00:00:00,2
4029,43,26,1,2024-08-29T00:00:00,2024-09-04T00:00:00,6
4030,9,6,2,2024-07-23T00:00:00,2024-07-26T00:00:00,3
4031,25,27,4,2024-11-26T00:00:00,2024-11-30T00:00:00,4
4032,24,18,2,2024-11-01T00:00:00,2024-11-06T00:00:00,5
4033,18,30,2,2024-11-10T00:00:00,2024-11-12T00:00:00,2
4034,1,5,4,2024-10-29T00:00:00,2024-11-02T00:00:00,4
4035,14,17,1,2024-11-30T00:00:00,2024-12-02T00:00:00,2
4036,24,25,1,2024-05-23T00:00:00,2024-05-30T00:00:00,7
4037,33,26,3,2024-12-12T00:00:00,2024-12-18T00:00:00,6
4038,45,22,3,2024-05-03T00:00:00,2024-05-05T00:00:00,2
4039,26,20,1,2024-03-30T00:00:00,2024-04-02T00:00:00,3
4040,8,26,4,2024-05-04T00:00:00,2024-05-10T00:00:00,6
4041,49,9,4,2024-11-01T00:00:00,2024-11-04T00:00:00,3
4042,49,2,3,2024-09-14T00:00:00,2024-09-19T00:00:00,5
4043,41,18,4,2024-03-23T00:00:00,2024-03-28T00:00:00,5
4044,31,22,2,2024-07-29T00:00:00,2024-07-31T00:00:00,2
4045,20,30,3,2024-11-28T00:00:00,2024-11-30T00:00:00,2
4046,35,16,2,2024-12-04T00:00:00,2024-12-05T00:00:00,1
4047,30,7,4,2024-02-22T00:00:00,2024-02-23T00:00:00,1
4048,48,5,4,2024-03-15T00:00:00,2024-03-21T00:00:00,6
4049,18,9,3,2024-12-25T00:00:00,2024-12-30T00:00:00,5
4050,15,10,2,2024-12-26T00:00:00,2024-12-30T00:00:00,4
4051,25,20,3,2024-06-16T00:00:00,2024-06-17T00:00:00,1
4052,9,19,3,2024-03-10T00:00:00,2024-03-11T00:00:00,1
4053,6,19,3,2024-04-14T00:00:00,2024-04-20T00:00:00,6
4054,15,10,1,2024-01-14T00:00:00,2024-01-19T00:00:00,5
4055,43,16,1,2024-03-24T00:00:00,2024-03-26T00:00:00,2
4056,10,9,3,2024-09-15T00:00:00,2024-09-21T00:00:00,6
4057,49,21,4,2024-02-15T00:00:00,2024-02-16T00:00:00,1
4058,10,20,1,2024-10-24T00:00:00,2024-10-27T00:00:00,3
4059,43,22,4,2024-12-29T00:00:00,2024-12-31T00:00:00,2
4060,48,6,3,2024-12-06T00:00:00,2024-12-09T00:00:00,3
4061,23,10,1,2024-01-18T00:00:00,2024-01-21T00:00:00,3
4062,8,19,3,2024-12-21T00:00:00,2024-12-25T00:00:00,4
4063,2,14,2,2024-12-13T00:00:00,2024-12-19T00:00:00,6
4064,3,10,2,2024-10-16T00:00:00,2024-10-20T00:00:00,4
4065,40,29,4,2024-10-05T00:00:00,2024-10-07T00:00:00,2
4066,38,29,1,2024-04-04T00:00:00,2024-04-05T00:00:00,1
4067,13,30,3,2024-08-10T00:00:00,2024-08-11T00:00:00,1
4068,38,3,3,2024-10-22T00:00:00,2024-10-27T00:00:00,5
4069,17,7,2,2024-09-09T00:00:00,2024-09-11T00:00:00,2
4070,5,22,2,2024-06-15T00:00:00,2024-06-17T00:00:00,2
4071,34,10,3,2024-10-03T00:00:00,2024-10-05T00:00:00,2
4072,25,24,4,2024-02-19T00:00:00,2024-02-21T00:00:00,2
4073,2,10,1,2024-10-18T00:00:00,2024-10-19T00:00:00,1
4074,41,30,2,2024-08-13T00:00:00,2024-08-19T00:00:00,6
4075,30,12,2,2024-03-31T00:00:00,2024-04-06T00:00:00,6
4076,32,21,2,2024-05-18T00:00:00,2024-05-23T00:00:00,5
4077,34,18,2,2024-10-31T00:00:00,2024-11-05T00:00:00,5
4078,26,19,2,2024-07-19T00:00:00,2024-07-20T00:00:00,1
4079,44,12,2,2024-06-20T00:00:00,2024-06-25T00:00:00,5
4080,6,23,1,2024-05-07T00:00:00,2024-05-09T00:00:00,2
4081,14,6,1,2024-01-26T00:00:00,2024-01-27T00:00:00,1
4082,2,22,2,2024-05-05T00:00:00,2024-05-08T00:00:00,3
4083,22,21,4,2024-07-06T00:00:00,2024-07-07T00:00:00,1
4084,36,7,4,2024-11-04T00:00:00,2024-11-05T00:00:00,1
4085,40,29,4,2024-06-01T00:00:00,2024-06-07T00:00:00,6
4086,22,10,3,2024-12-15T00:00:00,2024-12-18T00:00:00,3
4087,15,22,4,2024-06-24T00:00:00,2024-07-01T00:00:00,7
4088,48,27,4,2024-04-01T00:00:00,2024-04-02T00:00:00,1
4089,22,18,2,2024-10-14T00:00:00,2024-10-19T00:00:00,5
4090,4,2,2,2024-05-27T00:00:00,2024-06-01T00:00:00,5
